,Name,batter,bat_speed_90th,bat_speed_80th,bat_speed_std,swing_length_coefficient,swing_length_pvalue,contact_coefficient,contact_pvalue,contact_r2,estimated_woba_50th_percentile,estimated_woba_75th_percentile,estimated_woba_per_swing_top50,estimated_woba_per_swing_top25,swing_count,average_bat_speed,diff_between_wobacon_woba_50,diff_between_wobacon_woba_25
180,leody taveras,665750,75.94666758506183,74.17227434366177,9.433162283683837,9.42993576098155,4.4834003770951484e-179,1.1672339426160274,2.9709589378878923e-112,0.971388026780325,0.34871153846153846,0.38373333333333337,0.18133,0.23024,200.0,69.22743239745463,0.16738153846153847,0.15349333333333337
181,henry davis,680779,76.71189885492724,74.03697373107975,9.014543485355222,9.712514576168234,3.448191553796041e-99,1.1354610067481696,3.5017576915717686e-52,0.9719764794153156,0.22156521739130436,0.2617,0.091,0.09346428571428571,112.0,69.18529593762425,0.13056521739130436,0.16823571428571427
182,evan carter,694497,75.62050333161477,74.01371573245113,7.408033739602557,9.714703389014607,2.3142242517442337e-165,1.140814808407878,1.0992750537407176e-91,0.9663120916147195,0.35808888888888885,0.37175,0.18957647058823526,0.21242857142857144,171.0,69.17399127340745,0.16851241830065358,0.15932142857142859
183,david fry,681807,73.9538456611738,73.03251398845516,7.16878750724612,8.873562366243313,8.419330962960849e-123,1.1718753451403048,6.791427589836197e-67,0.9741908657991858,0.31489655172413794,0.32783333333333337,0.14729032258064514,0.1269032258064516,125.0,69.15590612240065,0.1676062291434928,0.20093010752688176
184,jarren duran,680776,75.93157612692659,73.89403768411192,8.290766558990994,9.277358531247062,3.2144396267362484e-247,1.1563166979971327,3.094919983743551e-157,0.9714851606267911,0.27067605633802816,0.24165714285714282,0.14235555555555557,0.12623880597014922,271.0,69.15289179276202,0.1283205007824726,0.1154183368869936
185,josé ramírez,608070,76.05276884215675,74.53625219205543,8.360665345462463,9.580609638304312,1.3286124415247161e-298,1.225092566339959,4.323990991038483e-192,0.9731407099701838,0.3156769230769231,0.33241935483870966,0.13864189189189188,0.13925675675675675,297.0,69.14102838429308,0.1770350311850312,0.1931625980819529
186,luis garcía,671277,75.92738961965085,74.83263344604936,7.652239403676427,9.519045544054025,4.741617458862223e-165,1.1898189572746147,1.4175452257430122e-103,0.9704358280187255,0.39741176470588235,0.363,0.23296551724137932,0.2026046511627907,175.0,69.13773936379653,0.16444624746450304,0.1603953488372093
187,dansby swanson,621020,74.56788083872361,73.20668716546966,7.471593242885906,9.258560969212617,1.2668108224483578e-217,1.1965104149312282,4.4620813953856704e-111,0.9738437992622105,0.32092982456140356,0.22489285714285714,0.16046491228070178,0.11047368421052631,229.0,69.13465035352519,0.16046491228070178,0.11441917293233084
188,jurickson profar,595777,76.4927867446646,74.87483823091004,9.620093257443527,9.551987138098987,1.6024436029069715e-239,1.1880221886413767,3.512983720826046e-154,0.9725334994640347,0.4476136363636364,0.47248000000000007,0.15883064516129033,0.1905161290322581,249.0,69.09805701478508,0.2887829912023461,0.281963870967742
189,cody bellinger,641355,74.24090507946545,73.23630705399187,5.049045707888116,8.869448654862136,1.1627684953532783e-168,1.204137036446325,1.520593820118274e-98,0.9762852217830473,0.356657894736842,0.5047222222222222,0.163289156626506,0.2215853658536585,166.0,69.04151821526467,0.193368738110336,0.28313685636856367
190,mike yastrzemski,573262,74.09974234500697,72.67759952525431,8.544757912647217,9.286409364346031,1.3522262810059288e-163,1.198144220517788,3.6351946267154855e-85,0.975033318365414,0.32525,0.39641666666666664,0.18809638554216868,0.23204878048780486,166.0,69.01304133135925,0.1371536144578313,0.16436788617886178
191,jung hoo lee,808982,75.13291224534106,73.59928842972744,7.520262118820099,9.342098404287233,6.2825728841267515e-214,1.1972028468421247,4.537584247289728e-133,0.9676480860579607,0.34214035087719297,0.41656666666666664,0.18751923076923077,0.24032692307692308,208.0,69.0047914772616,0.1546211201079622,0.17623974358974356
192,carlos santana,467793,74.39463791319464,72.86304045726908,6.082037357564415,9.227268476669312,1.9988485063264355e-230,1.2107966354316828,3.051824986111449e-129,0.9766855106461959,0.3536101694915254,0.36536,0.18300877192982457,0.16024561403508772,228.0,68.97305111836155,0.17060139756170084,0.2051143859649123
193,xander bogaerts,593428,76.0595043911949,74.06978345746683,7.429159856655021,9.50742190418185,2.9480249851743295e-232,1.165429374392353,1.4277924097001298e-140,0.9700312668433867,0.37618965517241376,0.30437931034482757,0.18032231404958676,0.14711666666666667,243.0,68.96510584093431,0.195867341122827,0.1572626436781609
194,brendan rodgers,663898,76.47812435754877,74.2038956741351,8.036229806637584,9.930614176296826,5.0768982117732865e-166,1.1835486050954824,4.974925833579224e-92,0.9694869242079255,0.355175,0.2999375,0.17116867469879518,0.11704878048780488,167.0,68.9336794054175,0.18400632530120484,0.18288871951219515
195,colt keith,690993,73.90198274715576,72.73827306942921,6.900774422344755,9.985898985734233,3.1036606940695766e-160,1.180099751738561,5.198311100985957e-105,0.9776264670504214,0.32682,0.3826086956521739,0.18156666666666668,0.19555555555555557,180.0,68.93311122354163,0.14525333333333332,0.18705314009661836
196,thairo estrada,642731,75.78522647080759,74.44322182948822,8.348113679267806,9.582730722152235,7.963576956964056e-186,1.179099467863324,5.790567873566495e-134,0.9683960332952993,0.341203125,0.30893750000000003,0.2003394495412844,0.18307407407407408,219.0,68.92437177200331,0.1408636754587156,0.12586342592592595
197,ty france,664034,74.92529775212458,73.64399138905216,7.910514157139064,9.262659591537435,3.0058275491253127e-198,1.203550076817476,4.033546139873229e-119,0.9732915977693704,0.34867857142857145,0.4174230769230769,0.18596190476190477,0.20871153846153845,210.0,68.89468247148046,0.16271666666666668,0.20871153846153845
198,chas mccormick,676801,73.78235767018435,72.94468629977385,6.045283530403275,9.631318773960809,3.6408183338246005e-109,1.1841463442830942,1.3530547390366085e-62,0.9806810503238638,0.34445454545454546,0.3157777777777777,0.1377818181818182,0.10525925925925925,110.0,68.891080902704,0.20667272727272726,0.21051851851851847
199,alex bregman,608324,74.0328957705788,72.83034841890208,6.924483303395867,9.928221420369047,8.237603352188788e-185,1.1793140929469934,2.7093530030284037e-146,0.9775991158049668,0.28723333333333334,0.26869999999999994,0.17063366336633665,0.16121999999999997,203.0,68.87878322560671,0.1165996699669967,0.10747999999999996
200,freddie freeman,518692,75.53922928969102,73.2222085823519,6.371072736176146,10.085651113323118,4.5002056641338705e-262,1.1656189278886697,5.3124879962018864e-154,0.9620458439105075,0.4032280701754386,0.4162413793103449,0.1653525179856115,0.17494202898550726,279.0,68.87247525199821,0.2378755521898271,0.24129935032483762
201,cedric mullins,656775,75.05867896728716,72.99891140604528,9.319854160226999,9.315252090377795,1.3488343739640178e-205,1.170783275467116,7.17681253122784e-129,0.9764285464786951,0.23169387755102044,0.28081481481481485,0.10610280373831778,0.14305660377358492,214.0,68.86441365243412,0.12559107381270268,0.13775821104122993
202,logan o'hoppe,681351,75.65229871510876,74.39001784081148,8.016946613008237,9.574156169293074,9.808593433492322e-177,1.2336236842709876,1.6104939710876247e-102,0.9754763792676983,0.3226122448979592,0.278125,0.16817021276595748,0.14202127659574468,188.0,68.8515092302796,0.15444203213200172,0.13610372340425533
203,nick castellanos,592206,75.38919198148848,73.94233502565868,6.177847447592966,9.009100230970349,3.8394652165692397e-271,1.1694707627314225,9.846461920395234e-144,0.9734173842202039,0.3457166666666667,0.3908275862068966,0.14110884353741499,0.15526027397260275,294.0,68.79969659171257,0.20460782312925174,0.23556731223429386
204,jonathan india,663697,76.00458047969265,73.51204225584567,7.876224431732474,9.889729381170952,4.596662242802461e-155,1.1588322724941913,2.885736044226877e-107,0.9774447146034878,0.28584444444444446,0.26786363636363636,0.15132941176470588,0.1403095238095238,170.0,68.7992952350846,0.13451503267973858,0.12755411255411256
205,tyler stephenson,663886,74.69373726144792,73.4640988963697,8.374770135194249,9.419970206261846,9.977609937993253e-123,1.1979019904309476,9.670325868770165e-78,0.9757683438078014,0.4081499999999999,0.507875,0.25509374999999995,0.38090625,129.0,68.7982950013826,0.15305624999999995,0.12696874999999996
206,mauricio dubón,643289,74.62580007381301,73.41394861554407,5.977497222951014,9.097278294058933,1.2013217035484223e-164,1.1686628380503425,2.92115692622191e-109,0.9757182665405151,0.2495294117647059,0.3384545454545455,0.10221686746987951,0.181609756097561,167.0,68.79013804861215,0.14731254429482638,0.1568447893569845
207,josé miranda,669304,75.94033122713476,74.43780571285954,8.659711191077095,9.132986497341694,1.0216026808272699e-120,1.1576260619760073,6.145906922226342e-78,0.9678226746077825,0.3304571428571429,0.4203,0.17008823529411765,0.24723529411764708,137.0,68.75467251731455,0.16036890756302524,0.17306470588235293
208,abraham toro,647351,74.92645459096013,73.13187924886681,5.953981111812145,9.065372319096943,3.976938019817106e-245,1.2048125305789787,4.614813666757527e-133,0.973111821953614,0.3603272727272728,0.3790370370370371,0.1769464285714286,0.18275000000000002,225.0,68.69617804862858,0.18338084415584419,0.1962870370370371
209,gabriel moreno,672515,74.50750391861139,73.4122948022902,6.574833641083324,9.816148218959462,6.224430392141433e-138,1.1929887279601594,5.327450143981757e-95,0.9711260643642006,0.3155428571428572,0.3139473684210527,0.14725333333333335,0.16121621621621623,151.0,68.65634012917432,0.16828952380952383,0.15273115220483646
210,bo bichette,666182,75.86180962074945,73.82435431347794,7.524538523731787,9.597463140505047,2.520370818587564e-216,1.19117013881174,2.102875442322417e-145,0.9679526139732367,0.344280701754386,0.40141379310344827,0.1621818181818182,0.19401666666666667,243.0,68.6412275442414,0.18209888357256782,0.2073971264367816
211,bo naylor,666310,74.91626269005907,73.87075796777225,8.381822501812374,9.311567821201207,3.0226658965171523e-165,1.159460302911064,1.2356678241329057e-88,0.9681046229362932,0.3167142857142857,0.3575263157894737,0.14002105263157896,0.14453191489361703,191.0,68.63911555327209,0.17669323308270676,0.21299440089585667
212,ezequiel tovar,678662,75.44352230155793,73.22931615422219,8.32927795831839,9.071505637770773,2.0422598379737216e-300,1.1662803369333186,1.0200522509309099e-154,0.9738759959645348,0.35228070175438597,0.39073529411764707,0.12628930817610065,0.1681645569620253,319.0,68.63765996469972,0.22599139357828532,0.22257073715562176
213,james mccann,543510,74.92166120373525,74.03083149224145,10.431871514922847,9.949731576200023,5.7613378954552343e-98,1.1834005621328987,3.4417232771950766e-62,0.9790527955330438,0.41731034482758617,0.3897142857142857,0.2327307692307692,0.20984615384615382,104.0,68.61729748062422,0.18457957559681695,0.17986813186813186
214,ben rortvedt,666163,74.60661626946764,73.53973183283672,9.823955888063004,9.582641151727136,1.1123581420238303e-118,1.1698704473091774,2.5536830384746117e-62,0.9706865976068474,0.30648,0.296,0.11971875,0.12025,129.0,68.60921566502539,0.18676125,0.17575
215,eugenio suárez,553993,75.47208889295325,74.25939194550911,10.00699452170302,8.988146452250248,4.693345770321286e-211,1.1656823091367114,4.567084371370185e-119,0.9719304247409941,0.24683636363636366,0.23143478260869563,0.11313333333333334,0.08871666666666665,240.0,68.5683972808509,0.13370303030303032,0.142718115942029
216,trey lipscomb,702358,75.56223953968421,72.51864637154166,5.940995069149478,8.970428807998095,4.890912475568936e-150,1.1654237136205956,6.486336956928096e-77,0.9556105666140057,0.2192285714285714,0.24379999999999996,0.09964935064935064,0.1283157894736842,154.0,68.56434552964728,0.11957922077922077,0.11548421052631577
217,lourdes gurriel,666971,74.43622722360448,73.40691871561378,8.624611449115104,9.244013834612762,2.5207736057255614e-252,1.178209014390263,5.6182210595014435e-164,0.9737278263005519,0.3213709677419355,0.3296,0.1509469696969697,0.17478787878787877,265.0,68.55217678953734,0.17042399804496583,0.15481212121212123
218,harrison bader,664056,76.39141459241874,73.98526753463334,8.085386233589068,9.614929736519338,5.1662360896661545e-139,1.1698733937028065,2.259005999416542e-91,0.9713889647447338,0.33765957446808514,0.4062105263157895,0.19353658536585366,0.18824390243902442,164.0,68.45063124552621,0.14412298910223148,0.2179666238767651
219,willi castro,650489,75.56059618027264,73.52945476744317,7.507053218487692,9.722458509025781,7.123917520817573e-244,1.1398424262547424,1.0618962307039662e-135,0.9673535350324807,0.46806382978723404,0.4573478260869566,0.17459523809523808,0.166968253968254,253.0,68.37671785392897,0.29346859169199596,0.29037957211870263
220,jordan westburg,676059,74.35380476615114,73.25366552569817,9.260094563247433,10.123984593220715,1.357292626231746e-228,1.2147750134290412,3.847836274904515e-123,0.9707900480793752,0.47147169811320755,0.5377307692307691,0.20315447154471544,0.22919672131147537,247.0,68.36614554152513,0.2683172265684921,0.30853404791929373
221,jonah heim,641680,74.70390213066473,72.9120053530472,6.90436247784874,9.291495332513549,1.4605074714541494e-225,1.2050466826497077,2.34318769127549e-134,0.9740544608499164,0.3308431372549019,0.39879999999999993,0.14672173913043476,0.17491228070175435,231.0,68.3451152774355,0.18412139812446712,0.22388771929824558
222,jake rogers,668670,73.6188892518264,72.30187628865293,9.060273813153861,9.396606030058742,3.4862701823292957e-121,1.2239500821722755,7.04226364426195e-65,0.978171458608091,0.3794444444444445,0.2933333333333333,0.2134375,0.16499999999999998,128.0,68.07639963808103,0.16600694444444447,0.1283333333333333
223,zach neto,687263,75.41175232809329,74.0981094692585,11.309321604719484,9.539573290845878,7.47738016363805e-224,1.1611235417263033,1.00339498559344e-130,0.9765819777046808,0.3006415094339623,0.39975000000000005,0.12646031746031747,0.1776666666666667,253.0,67.98548551288498,0.17418119197364482,0.22208333333333335
224,richie palacios,680700,73.497726496531,72.45002269539889,7.334232789954891,9.695628134694255,2.8381235328432575e-172,1.1852896098580958,1.19722331936405e-90,0.9696519179676382,0.3207647058823529,0.36088888888888887,0.12535632183908044,0.15106976744186046,174.0,67.95396891954164,0.19540838404327246,0.2098191214470284
225,enmanuel valdez,665839,74.38761193076033,73.36142657852339,9.367971657304,9.05808947573337,2.992032659773404e-150,1.1741149364488104,1.7954732281845773e-82,0.9647486915544004,0.3188529411764705,0.426764705882353,0.13898717948717945,0.18602564102564104,156.0,67.87246241548294,0.17986576168929105,0.24073906485671195
226,ozzie albies,645277,74.58560864817454,72.37637596400704,5.8173689765619185,9.319552447001252,1.3889007709736794e-209,1.2104470843222754,6.650329035583775e-128,0.9780108947628291,0.2592340425531915,0.26339999999999997,0.11177981651376147,0.09755555555555555,218.0,67.86662522424707,0.14745422603943004,0.1658444444444444
227,stuart fairchild,656413,75.74092752105686,73.26030943666328,11.075735313549936,9.097482493028973,1.5792637179103888e-103,1.1677258339497425,7.494843217744941e-48,0.9599786252258318,0.35014285714285714,0.4147142857142857,0.16340000000000002,0.19353333333333333,121.0,67.81887751943648,0.18674285714285713,0.22118095238095237
228,davis schneider,676914,73.95514367610954,72.74360471586446,8.530495307177171,9.955659113898694,1.8399209798839966e-133,1.195337672401083,7.527021216778341e-79,0.9680571513373402,0.3552727272727273,0.37385714285714283,0.16283333333333333,0.1453888888888889,145.0,67.76075747019036,0.19243939393939397,0.22846825396825393
229,gleyber torres,650402,73.83767079396854,72.53020047746024,7.16010642236165,9.345552588428708,7.78929104525067e-267,1.1795058659563649,9.736866184613085e-162,0.9765752940009836,0.28994915254237286,0.27775,0.12307194244604316,0.11271014492753624,278.0,67.73635045704444,0.1668772100963297,0.16503985507246377
230,nick martini,605361,73.000457004002,71.64187273728858,6.16631760861968,9.779531449601219,1.4989230805582874e-131,1.193670722037717,3.262222321443207e-75,0.9746421264745032,0.27934374999999995,0.2624,0.1259014084507042,0.11245714285714285,143.0,67.69513908844695,0.15344234154929576,0.14994285714285716
231,tim anderson,641313,73.85484194020094,72.63036793146698,7.501412574806793,9.290427211193924,2.8829878905935532e-173,1.177265568084986,9.956555657711602e-103,0.9791613560050502,0.25270454545454546,0.23816666666666664,0.11828723404255319,0.12161702127659572,188.0,67.6394618196145,0.13441731141199226,0.11654964539007091
232,nico hoerner,663538,72.7792043771609,71.6207354106447,7.043997765581777,9.336620102194155,2.4791270213140645e-220,1.1999419273203042,2.3612268300792816e-158,0.9755805702828022,0.32477464788732396,0.34167567567567564,0.19377310924369748,0.21427118644067797,239.0,67.6200543062048,0.1310015386436265,0.12740448923499767
233,adley rutschman,668939,73.49870239884115,72.14135564709899,7.382345397103739,9.644010313753558,6.771106277463468e-250,1.2335739913655124,2.715504786948225e-172,0.9765461391607048,0.42675342465753424,0.41033333333333327,0.2209432624113475,0.1934428571428571,283.0,67.58762497661567,0.20581016224618673,0.21689047619047616
234,darell hernaiz,687231,73.63513386321621,72.1797148516534,6.265736365805466,9.380477376796687,2.4414780840492446e-110,1.1952787570869963,4.850181498280012e-62,0.9661065581512702,0.37314285714285716,0.39326666666666665,0.1832982456140351,0.21067857142857144,114.0,67.54646574145013,0.18984461152882207,0.18258809523809522
235,brendan donovan,680977,74.34126274923025,72.57594536544327,8.449929781361371,9.971069402728599,5.143492835861369e-211,1.2184260842256986,8.825964274888622e-138,0.9758587100527331,0.3202424242424242,0.3637142857142857,0.20926732673267326,0.2546,202.0,67.5099121203464,0.11097509750975096,0.10911428571428572
236,yan gomes,543228,73.0209295636466,72.01798323372421,6.188962691568598,8.897198358087296,4.095446326380381e-112,1.1649302822202279,1.7834589135522368e-54,0.9703912728584477,0.41731818181818187,0.5013,0.17001851851851854,0.18566666666666667,108.0,67.46115154215772,0.24729966329966332,0.3156333333333333
237,freddy fermin,666023,73.73331313908837,72.3279438025526,8.846466584030058,9.132619097061587,5.259961539114591e-112,1.1957575502898732,4.0281724518692e-76,0.98217829759427,0.24665384615384614,0.32539999999999997,0.10869491525423727,0.1683103448275862,118.0,67.45149142924427,0.13795893089960887,0.15708965517241377
238,jesse winker,608385,73.54144670784265,71.97654803550972,8.077189279905703,9.42622538337598,5.521080204700721e-248,1.1964080549265539,2.7630739755245287e-134,0.9751298627812175,0.33533333333333326,0.3678666666666667,0.1579669421487603,0.18393333333333334,242.0,67.33498815292741,0.17736639118457295,0.18393333333333334
239,danny jansen,643376,73.24914231609642,71.88590536156872,7.2174174977565295,10.02073574148959,3.899133903427923e-104,1.247290377727831,3.478525509882705e-70,0.9823915396961088,0.5070416666666667,0.46469230769230774,0.24338000000000004,0.24164000000000002,100.0,67.31450476493987,0.2636616666666667,0.22305230769230772
240,michael busch,683737,74.24453537571318,73.18586733041984,7.663149221654486,9.274992478781277,8.494786924877488e-245,1.232947616564441,2.212009111063534e-126,0.9734221349588444,0.4864807692307693,0.6286666666666667,0.2007698412698413,0.20955555555555555,253.0,67.30636687313878,0.285710927960928,0.41911111111111116
241,chris taylor,621035,74.34639494437901,72.74997667033821,8.238337456170807,9.457683768427822,2.5752028308394817e-96,1.1518080733454883,1.2646229262861101e-50,0.9821112051602627,0.26709090909090905,0.33973333333333333,0.11521568627450979,0.20384,102.0,67.27517111639884,0.15187522281639926,0.13589333333333334
242,nolan arenado,571448,74.87842116024953,73.17213581357281,8.379448472333605,8.26456886028568,4.5281795327545497e-203,1.1898055555098148,2.0623984508867113e-132,0.9720319320430149,0.30818461538461533,0.35997058823529415,0.1772743362831858,0.21855357142857143,226.0,67.26743181350486,0.13091027910142952,0.14141701680672272
243,jorge polanco,593871,74.19036193458975,72.92780054306832,9.279895824028678,9.40590106504217,2.203797346435183e-252,1.1841964703611483,6.68886814582543e-145,0.9747223408993645,0.34003773584905655,0.3219666666666666,0.13757251908396945,0.14859999999999998,262.0,67.24074897560725,0.2024652167650871,0.17336666666666664
244,taylor ward,621493,73.07774767804385,71.53901180168398,6.962143608680046,9.82857810882625,2.082207385295201e-236,1.2106429383573052,4.1329081725651076e-163,0.9741510424385041,0.3876027397260274,0.3891428571428572,0.22635999999999998,0.2636129032258065,250.0,67.22523635789969,0.1612427397260274,0.12552995391705069
245,ceddanne rafaela,678882,74.23905685041547,72.92706865469864,10.963834975477287,9.315929094094171,6.36128445457781e-239,1.1472705372158183,1.3867874311276876e-123,0.9614995701578106,0.3657735849056603,0.3568965517241379,0.14798473282442745,0.15923076923076923,262.0,67.22228692074552,0.21778885208123286,0.1976657824933687
246,will brennan,686823,72.96377489467625,71.57298466875432,7.601103196698333,9.89253990424885,2.0185990749075438e-181,1.2011608969414727,2.6451667232966695e-112,0.9728418184734757,0.3204642857142857,0.3860344827586207,0.18312244897959182,0.22846938775510206,196.0,67.20631694457072,0.13734183673469388,0.15756509500351862
247,mookie betts,605141,75.10314279109485,72.30264418006286,8.431211692681162,9.798982247105203,2.1482981299174416e-187,1.2156218283750837,2.2201969827622163e-136,0.9754622979668592,0.328469696969697,0.3344516129032258,0.218979797979798,0.21159183673469384,198.0,67.18474984452162,0.10948989898989903,0.12285977616853194
248,nick gordon,624503,73.80506931354549,71.82252718852487,6.822413578139618,9.21029292064232,2.453576992357634e-169,1.1804212917803278,7.424432162370605e-92,0.9646388727762546,0.3288536585365854,0.3917391304347826,0.14981111111111112,0.20022222222222222,181.0,67.17036821297303,0.17904254742547426,0.19151690821256037
249,martín maldonado,455117,72.76789563297368,71.82848742103185,9.051086814293232,8.99898499404059,8.922848609356436e-108,1.1954313067481444,5.912875159565298e-54,0.9693450132237486,0.35505000000000003,0.4111666666666666,0.12910909090909092,0.1827407407407407,111.0,67.04112573454881,0.2259409090909091,0.22842592592592592
250,jose trevino,624431,71.76761804535879,70.46540391529035,7.734068230711392,9.693191265220468,7.127176530520879e-126,1.214844691057677,1.6571387148462402e-80,0.9733157524463952,0.3822121212121212,0.4426111111111111,0.2102166666666667,0.2655666666666667,120.0,67.02904755213946,0.17199545454545453,0.17704444444444445
251,alejandro kirk,672386,73.89265750534491,72.36273391349684,8.618001148273462,9.631970752673112,7.4578542748654e-105,1.223657158000616,2.949169642220512e-68,0.9749878917784041,0.25175,0.2203846153846154,0.13821568627450978,0.11460000000000001,103.0,66.98659899451707,0.1135343137254902,0.1057846153846154
252,emmanuel rivera,656896,73.31641965652912,71.31686007026607,6.971338421935071,9.941914615485892,3.5419509879237494e-151,1.242819968826639,6.208602653068225e-85,0.9773928419514639,0.28475675675675677,0.31805882352941184,0.14237837837837838,0.14613513513513515,149.0,66.96541037577431,0.14237837837837838,0.17192368839427669
253,anthony rizzo,519203,73.56712490178646,72.0581211686809,6.524770090593689,9.859230145001797,3.688036477998413e-247,1.1942900015833757,1.0753571902498331e-142,0.9681749295388568,0.31717241379310346,0.40559999999999996,0.1520330578512397,0.20279999999999998,243.0,66.88654178376692,0.16513935594186377,0.20279999999999998
254,luis campusano,669134,72.6573852640248,71.52914583038093,6.822519343221363,9.162012644793718,1.228360213199053e-171,1.1894175500565969,2.2544171297920244e-96,0.9657326705881386,0.2702380952380952,0.2950384615384615,0.13352941176470587,0.18264285714285713,171.0,66.85447859592148,0.13670868347338935,0.11239560439560439
255,johan rojas,679032,75.63610803757265,73.99154547342509,13.509979165918462,9.459325885239984,1.7161857483151223e-160,1.1550258259236599,4.909433004335823e-88,0.97201230324024,0.3082926829268293,0.3265882352941177,0.15228915662650605,0.13541463414634147,166.0,66.8340798273419,0.15600352630032327,0.1911736011477762
256,will smith,669257,74.14818859684972,72.27274921272578,7.795746220881778,9.2428321753994,1.4985468020040599e-198,1.2379385372557408,7.632730832847876e-136,0.9772573381408244,0.34901754385964917,0.3327586206896551,0.18767924528301888,0.18207547169811317,212.0,66.81590517007197,0.1613382985766303,0.15068314899154195
257,mike tauchman,643565,73.0547779779163,71.75794872879145,7.748549525578047,9.676959549273455,2.899876238955872e-249,1.1950578001860261,2.0462946339135438e-151,0.9722553565329025,0.29222448979591836,0.40969565217391307,0.10847727272727271,0.14277272727272727,264.0,66.81191913043158,0.18374721706864566,0.2669229249011858
258,nick senzel,669222,73.0645113538799,72.06201068489153,9.085647635362172,8.880275029417371,6.640005572760619e-112,1.1709127287796721,9.815938754886949e-64,0.9678573064746401,0.45796969696969697,0.5231176470588236,0.236140625,0.27790625,129.0,66.7481476796529,0.22182907196969698,0.24521139705882355
259,jake cronenworth,630105,73.39907376885532,72.04920146809006,8.422160875121007,9.630117667483457,8.432465274426434e-220,1.2308028332517165,2.590845108516785e-149,0.979309940217158,0.36583928571428576,0.39876923076923076,0.17361864406779662,0.17572881355932204,237.0,66.63536808624004,0.19222064164648914,0.22304041720990872
260,josh smith,669701,73.67447633961997,72.46256779271725,11.203679168724396,9.956953529725487,1.9904447822945125e-200,1.179612847263426,4.442686974365009e-124,0.966935009516448,0.3367777777777778,0.35575,0.15952631578947368,0.12482456140350878,229.0,66.62925020238451,0.1772514619883041,0.23092543859649123
261,eddie rosario,592696,73.43894159105524,72.23961060035991,11.388046537267938,9.652087762385863,6.42148878874737e-145,1.186260733308045,2.2367521588511305e-73,0.9641639823593845,0.40761363636363634,0.4130869565217391,0.24236486486486486,0.25678378378378375,149.0,66.61435136189188,0.16524877149877149,0.15630317273795535
262,jeimer candelario,600869,74.07801649964311,72.6033490966918,8.749782725817198,8.569635082313056,6.582489023750149e-192,1.2093626499398786,2.892340886809719e-101,0.9679749309274285,0.338219512195122,0.53895,0.1372970297029703,0.21558,203.0,66.55813319006529,0.20092248249215167,0.32337000000000005
263,luis rengifo,650859,74.29819157121457,72.4089834619832,10.891443139250116,9.508297285545988,3.774132920728186e-191,1.1621063580952116,1.0564824270976172e-108,0.975929665020662,0.32477272727272727,0.3556956521739131,0.15703296703296704,0.18180000000000002,183.0,66.5513145212033,0.16773976023976023,0.17389565217391306
264,anthony rendon,543685,72.03339850423778,70.3083628338921,6.235253804081505,10.026990648701547,1.503814822719398e-103,1.2174729857130946,9.010265805338063e-80,0.9780624936484531,0.2771290322580645,0.35210526315789475,0.1620943396226415,0.25730769230769235,106.0,66.48482430941192,0.11503469263542301,0.0947975708502024
265,josé caballero,676609,76.37946188226242,74.34501716700423,11.632813133448245,9.860433559814075,6.1047338891688715e-177,1.1599061178577534,3.0013361088954008e-96,0.9619022444152263,0.3853571428571429,0.25652631578947366,0.16024752475247528,0.09748,203.0,66.44451132259537,0.22510961810466762,0.15904631578947365
266,ha-seong kim,673490,73.40845622806957,71.96157955521144,9.461855303365814,9.878141656167369,1.4040555230506326e-201,1.184555126906253,1.2176333026153058e-118,0.9645136715905668,0.34492592592592597,0.32596153846153847,0.1740747663551402,0.15990566037735848,214.0,66.36430684727792,0.17085115957078578,0.16605587808418
267,masyn winn,691026,73.9081869450277,71.96336455682375,10.4795365692106,9.273199716541633,5.591830454309012e-170,1.1668154776479602,7.43942951665355e-107,0.9667585566136543,0.27067307692307696,0.37196296296296294,0.15298913043478263,0.21832608695652173,185.0,66.27621607372996,0.11768394648829433,0.15363687600644121
268,christian vázquez,543877,71.86969951123884,70.15897150629442,5.014765538612818,9.544481326082273,1.0128671945988408e-138,1.225683527384826,2.6023203346314175e-78,0.9735316915261817,0.3435142857142857,0.3544444444444444,0.16933802816901408,0.18228571428571425,143.0,66.16719781321325,0.17417625754527163,0.17215873015873015
269,robbie grossman,543257,72.54585141418738,71.56694350210175,7.713476898623279,10.258130568217238,5.420395538812145e-138,1.2273733479275222,5.713547051259086e-98,0.9807908889669993,0.2935666666666667,0.31107692307692314,0.11742666666666667,0.10929729729729731,151.0,66.12887176882002,0.17614000000000002,0.20177962577962583
270,anthony volpe,683011,72.91639894836321,71.53921347073876,9.489297160459314,9.431614883061426,1.1926366565169583e-254,1.2094128458406177,1.22392222333539e-173,0.9733788430223463,0.35847945205479453,0.37174999999999997,0.1780204081632653,0.2036986301369863,294.0,66.11981319891363,0.18045904389152922,0.16805136986301367
271,charlie blackmon,453568,71.3471987424847,69.85891499461808,4.930326245687978,9.236726804294197,2.1903641968645733e-176,1.1883306544811987,8.122636334981287e-112,0.9751569583625641,0.19705263157894737,0.16266666666666665,0.0832,0.06506666666666666,180.0,66.11575019356938,0.11385263157894737,0.09759999999999999
272,mark canha,592192,72.29583327438336,70.79017535113468,7.2184552038178635,9.263949093914803,7.885558850235609e-179,1.2082805528790515,7.641123330183791e-107,0.9691054509490936,0.35421276595744683,0.29714999999999997,0.17710638297872341,0.1264468085106383,189.0,66.0837156501953,0.17710638297872341,0.17070319148936167
